
-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
USA

Grafo carregado: 585 espécies, 13895 interações
Espécies basais (grau de entrada=0): 313
Robustez Inicial: 1.0000
16. Ulva Lactuca                                       ->   1 extinções | Robustez Final: 0.9844
17. Dictyopteris Delicatula                            ->   1 extinções | Robustez Final: 0.9844
18. Lobophora Variegata                                ->   1 extinções | Robustez Final: 0.9844
19. Padina Gymnospora                                  ->   1 extinções | Robustez Final: 0.9844
20. Sargassum Vulgare                                  ->   1 extinções | Robustez Final: 0.9844
21. Sphacelaria Sp.                                    ->   1 extinções | Robustez Final: 0.9844
22. Hypnea Musciformis                                 ->   1 extinções | Robustez Final: 0.9844
23. Gracilaria Domingensis                             ->   1 extinções | Robustez Final: 0.9844
24. Cryptonemia Crenulata                              ->   1 extinções | Robustez Final: 0.9844
25. Plocamium Brasiliense                              ->   1 extinções | Robustez Final: 0.9844
26. Cinachyrella Alloclada                             ->   1 extinções | Robustez Final: 0.9844
27. Protopalythoa Variabilis                           ->   1 extinções | Robustez Final: 0.9844
28. Stramonita Haemastoma                              ->   1 extinções | Robustez Final: 0.9844
29. Columbella Mercatoria                              ->   1 extinções | Robustez Final: 0.9844
30. Bathygobius Soporator                              ->   1 extinções | Robustez Final: 0.9844
31. Scartella Cristata                                 ->   1 extinções | Robustez Final: 0.9844
32. Ischnoplax Pectinata                               ->   1 extinções | Robustez Final: 0.9844
33. Hippolyte Obliquimanus                             ->   1 extinções | Robustez Final: 0.9844
34. Dictyota Menstrualis                               ->   1 extinções | Robustez Final: 0.9844
35. Sargassum Cymosum                                  ->   1 extinções | Robustez Final: 0.9844
36. Lithophyllum Sp.                                   ->   1 extinções | Robustez Final: 0.9844
37. Anemonia Sargassensis                              ->   1 extinções | Robustez Final: 0.9844
38. Bryopsis Pennata                                   ->   1 extinções | Robustez Final: 0.9844
39. Fissurella Rosea                                   ->   1 extinções | Robustez Final: 0.9844
40. Epialtus Brasiliensis                              ->   1 extinções | Robustez Final: 0.9844
41. Spatoglossum Schroederi                            ->   1 extinções | Robustez Final: 0.9844
42. Cerithium Atratum                                  ->   1 extinções | Robustez Final: 0.9844
43. Bittiolum Varium                                   ->   1 extinções | Robustez Final: 0.9844
44. Acanthophora Spicifera                             ->   1 extinções | Robustez Final: 0.9844
45. Gracilaria Sp.                                     ->   1 extinções | Robustez Final: 0.9844
46. Chthamalus Bisinuatus                              ->   1 extinções | Robustez Final: 0.9844
47. Centroceras Clavulatum                             ->   1 extinções | Robustez Final: 0.9844
48. Chondria Curvilineata                              ->   1 extinções | Robustez Final: 0.9844
49. Aplysia Dactylomela                                ->   1 extinções | Robustez Final: 0.9844
50. Dictyota Mertensii                                 ->   1 extinções | Robustez Final: 0.9844
51. Gracilaria Birdiae                                 ->   1 extinções | Robustez Final: 0.9844
52. Aurantilaria Aurantiaca                            ->   1 extinções | Robustez Final: 0.9844
53. Panopeus Herbstii                                  ->   1 extinções | Robustez Final: 0.9844
54. Neogonodactylus Sp.                                ->   1 extinções | Robustez Final: 0.9844
55. Lithopoma Phoebium                                 ->   1 extinções | Robustez Final: 0.9844
56. Caulerpa Cupressoides                              ->   1 extinções | Robustez Final: 0.9844
57. Palaemon Northropi                                 ->   1 extinções | Robustez Final: 0.9844
58. Haemulon Parra                                     ->   1 extinções | Robustez Final: 0.9844
59. Callinectes Ornatus                                ->   1 extinções | Robustez Final: 0.9844
60. Gelidium Pusillum                                  ->   1 extinções | Robustez Final: 0.9844
61. Lysmata Sp.                                        ->   1 extinções | Robustez Final: 0.9844
62. Astyris Lunata                                     ->   1 extinções | Robustez Final: 0.9844
63. Chaetomorpha Gracilaris                            ->   1 extinções | Robustez Final: 0.9844

-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
Brasil (SP)

Grafo carregado: 43 espécies, 151 interações
Espécies basais (grau de entrada=0): 18
Robustez Inicial: 1.0000
 0. Bathygobius Soporator                              ->   3 extinções | Robustez Final: 0.9302
 1. Ulva Lactuca                                       ->   1 extinções | Robustez Final: 0.9767
 2. Lottia Subrugosa                                   ->   1 extinções | Robustez Final: 0.9767
 3. Nodilittorina Lineolata                            ->   1 extinções | Robustez Final: 0.9767
 4. Tetraclita Stalactifera                            ->   1 extinções | Robustez Final: 0.9767
 5. Stramonita Haemastoma                              ->   1 extinções | Robustez Final: 0.9767
 6. Eriphia Gonagra                                    ->   1 extinções | Robustez Final: 0.9767
 7. Mytilaster Solisianus                              ->   1 extinções | Robustez Final: 0.9767
 8. Morula Nodulosa                                    ->   1 extinções | Robustez Final: 0.9767
 9. Pachygrapsus Transversus                           ->   1 extinções | Robustez Final: 0.9767
10. Clibanarius Vittatus                               ->   1 extinções | Robustez Final: 0.9767
11. Bunodosoma Caissarum                               ->   1 extinções | Robustez Final: 0.9767
12. Scartella Cristata                                 ->   1 extinções | Robustez Final: 0.9767
13. Alpheus Formosus                                   ->   1 extinções | Robustez Final: 0.9767
14. Palaemon Northropi                                 ->   1 extinções | Robustez Final: 0.9767
15. Odontesthes Argentinensis                          ->   1 extinções | Robustez Final: 0.9767
16. Callinectes Sapidus                                ->   1 extinções | Robustez Final: 0.9767
17. Ischnochiton Striolatus                            ->   1 extinções | Robustez Final: 0.9767
18. Tegula Viridula                                    ->   1 extinções | Robustez Final: 0.9767
19. Microphrys Bicornutus                              ->   1 extinções | Robustez Final: 0.9767
20. Sargassum Cymosum                                  ->   1 extinções | Robustez Final: 0.9767
21. Hypnea Musciformis                                 ->   1 extinções | Robustez Final: 0.9767
22. Hymeniacidon Heliophila                            ->   1 extinções | Robustez Final: 0.9767
23. Rhizoclonium Riparium                              ->   1 extinções | Robustez Final: 0.9767
24. Asteronema Breviarticulatum                        ->   1 extinções | Robustez Final: 0.9767
25. Acanthophora Spicifera                             ->   1 extinções | Robustez Final: 0.9767
26. Jania Rubens                                       ->   1 extinções | Robustez Final: 0.9767
27. Fissurella Clenchi                                 ->   1 extinções | Robustez Final: 0.9767
28. Caulerpa Racemosa                                  ->   1 extinções | Robustez Final: 0.9767
29. Colpomenia Peregrina                               ->   1 extinções | Robustez Final: 0.9767
30. Bunodosoma Cangicum                                ->   1 extinções | Robustez Final: 0.9767
31. Litopenaeus Schmitti                               ->   1 extinções | Robustez Final: 0.9767
32. Eurypanopeus Abreviatus                            ->   1 extinções | Robustez Final: 0.9767
33. Crassostrea Virginica                              ->   1 extinções | Robustez Final: 0.9767
34. Barbatia Candida                                   ->   1 extinções | Robustez Final: 0.9767
35. Cronius Ruber                                      ->   1 extinções | Robustez Final: 0.9767
36. Chaetomorpha Gracilis                              ->   1 extinções | Robustez Final: 0.9767
37. Echinometra Lucunter                               ->   1 extinções | Robustez Final: 0.9767
38. Megabalanus Tintinnabulum                          ->   1 extinções | Robustez Final: 0.9767
39. Cerithium Atratum                                  ->   1 extinções | Robustez Final: 0.9767
40. Ophiactis Savignyiã¡                               ->   1 extinções | Robustez Final: 0.9767
41. Holothuria Grisea                                  ->   1 extinções | Robustez Final: 0.9767
42. Malacoctenus Delalandii                            ->   1 extinções | Robustez Final: 0.9767

-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
Madeira

Grafo carregado: 31 espécies, 145 interações
Espécies basais (grau de entrada=0): 13
Robustez Inicial: 1.0000
 0. Padina Pavonica                                    ->   3 extinções | Robustez Final: 0.9032
 1. Omalogyra Atomus                                   ->   2 extinções | Robustez Final: 0.9355
 2. Caulerpa Webbiana                                  ->   1 extinções | Robustez Final: 0.9677
 3. Liza Ramada                                        ->   1 extinções | Robustez Final: 0.9677
 4. Lipophrys Pholis                                   ->   1 extinções | Robustez Final: 0.9677
 5. Coryphoblennius Galerita                           ->   1 extinções | Robustez Final: 0.9677
 6. Parablennius Parvicornis                           ->   1 extinções | Robustez Final: 0.9677
 7. Palaemon Elegans                                   ->   1 extinções | Robustez Final: 0.9677
 8. Cladophora Prolifera                               ->   1 extinções | Robustez Final: 0.9677
 9. Halopteris Filicina                                ->   1 extinções | Robustez Final: 0.9677
10. Sargassum Vulgare                                  ->   1 extinções | Robustez Final: 0.9677
11. Tricleocarpa Cylindrica                            ->   1 extinções | Robustez Final: 0.9677
12. Pachygrapsus Transversus                           ->   1 extinções | Robustez Final: 0.9677
13. Anemonia Sargassensis                              ->   1 extinções | Robustez Final: 0.9677
14. Amphipholis Squamata                               ->   1 extinções | Robustez Final: 0.9677
15. Cystoseira Abies-Marina                            ->   1 extinções | Robustez Final: 0.9677
16. Dictyota Bartayresiana                             ->   1 extinções | Robustez Final: 0.9677
17. Dictyopteris Polypodioides                         ->   1 extinções | Robustez Final: 0.9677
18. Paracentrotus Lividus                              ->   1 extinções | Robustez Final: 0.9677
19. Eriphia Verrucosa                                  ->   1 extinções | Robustez Final: 0.9677
20. Grapsus Adscensionis                               ->   1 extinções | Robustez Final: 0.9677
21. Pirimela Denticulata                               ->   1 extinções | Robustez Final: 0.9677
22. Acanthonyx Lunulatus                               ->   1 extinções | Robustez Final: 0.9677
23. Cladostephus Spongiosus                            ->   1 extinções | Robustez Final: 0.9677
24. Acanthochitona Crinita                             ->   1 extinções | Robustez Final: 0.9677
25. Patella Ulyssiponensis                             ->   1 extinções | Robustez Final: 0.9677
26. Codium Adhaerens                                   ->   1 extinções | Robustez Final: 0.9677
27. Gibbula Pennanti                                   ->   1 extinções | Robustez Final: 0.9677
28. Gibbula Umbilicalis                                ->   1 extinções | Robustez Final: 0.9677
29. Stypocaulon Scoparium                              ->   1 extinções | Robustez Final: 0.9677
30. Lepadogaster Zebrina                               ->   1 extinções | Robustez Final: 0.9677

-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=
Ireland West Cork Skibbereen

Grafo carregado: 334 espécies, 4492 interações
Espécies basais (grau de entrada=0): 166
Robustez Inicial: 1.0000
 0. Oikopleura Dioica                                  ->   3 extinções | Robustez Final: 0.9910
 1. Electra Pilosa                                     ->   3 extinções | Robustez Final: 0.9910
 2. Escharella Variolosa                               ->   3 extinções | Robustez Final: 0.9910
 3. Lepidonotos Squamatus                              ->   3 extinções | Robustez Final: 0.9910
 4. Fish Eggs/Larvae                                   ->   2 extinções | Robustez Final: 0.9940
 5. Menmbraiporella Nitida                             ->   2 extinções | Robustez Final: 0.9940
 6. Nitzschia Closterium                               ->   1 extinções | Robustez Final: 0.9970
 7. Skeletonema Costatum                               ->   1 extinções | Robustez Final: 0.9970
 8. Podosira Stelliger                                 ->   1 extinções | Robustez Final: 0.9970
 9. Phaeocystis Pouchetii                              ->   1 extinções | Robustez Final: 0.9970
10. Calanus Helgolandicus                              ->   1 extinções | Robustez Final: 0.9970
11. Evadne Nordmanni                                   ->   1 extinções | Robustez Final: 0.9970
12. Metridia Lucens                                    ->   1 extinções | Robustez Final: 0.9970
13. Pseudocalanus Elongatus                            ->   1 extinções | Robustez Final: 0.9970
14. Microcalanus Pusillis                              ->   1 extinções | Robustez Final: 0.9970
15. Paracalanus Parvus                                 ->   1 extinções | Robustez Final: 0.9970
16. Temora Longicornis                                 ->   1 extinções | Robustez Final: 0.9970
17. Eutemora Hirundoides                               ->   1 extinções | Robustez Final: 0.9970
18. Acartia Clausi                                     ->   1 extinções | Robustez Final: 0.9970
19. Centropages Typicus                                ->   1 extinções | Robustez Final: 0.9970
20. Calanus Elongatus                                  ->   1 extinções | Robustez Final: 0.9970
21. Podon Intermedius                                  ->   1 extinções | Robustez Final: 0.9970
22. Oithona Nana                                       ->   1 extinções | Robustez Final: 0.9970
23. Oithona Helgolandica                               ->   1 extinções | Robustez Final: 0.9970
24. Codium Fragile                                     ->   1 extinções | Robustez Final: 0.9970
25. Apherusa Jurinei                                   ->   1 extinções | Robustez Final: 0.9970
26. Codium Vermilara                                   ->   1 extinções | Robustez Final: 0.9970
27. Enteromorpha Compressa                             ->   1 extinções | Robustez Final: 0.9970
28. Ectocarpus Confervoides                            ->   1 extinções | Robustez Final: 0.9970
29. Fucus Vesiculosus                                  ->   1 extinções | Robustez Final: 0.9970
30. Asparagopsis Armata                                ->   1 extinções | Robustez Final: 0.9970
31. Bonnemaisonia Hamifera                             ->   1 extinções | Robustez Final: 0.9970
32. Jania Rubens                                       ->   1 extinções | Robustez Final: 0.9970
33. Ceramium Diaphanum                                 ->   1 extinções | Robustez Final: 0.9970
34. Ceramium Rubrum                                    ->   1 extinções | Robustez Final: 0.9970
35. Laurencia Platycephala                             ->   1 extinções | Robustez Final: 0.9970
36. Polysiphonia Fruticulosa                           ->   1 extinções | Robustez Final: 0.9970
37. Polysiphonia Urceolata                             ->   1 extinções | Robustez Final: 0.9970
38. Ectocarpus Siliculosus                             ->   1 extinções | Robustez Final: 0.9970
39. Feldmannia Globifera                               ->   1 extinções | Robustez Final: 0.9970
40. Stilophora Rhizodes                                ->   1 extinções | Robustez Final: 0.9970
41. Sphacelaria Cirrosa                                ->   1 extinções | Robustez Final: 0.9970
42. Dictyota Dichotoma                                 ->   1 extinções | Robustez Final: 0.9970
43. Fucus Serratus                                     ->   1 extinções | Robustez Final: 0.9970
44. Himanthalia Lorea                                  ->   1 extinções | Robustez Final: 0.9970
45. Enteromorpha Clathrata                             ->   1 extinções | Robustez Final: 0.9970
46. Enteromorpha Intestinalis                          ->   1 extinções | Robustez Final: 0.9970
47. Ulva Lactuca                                       ->   1 extinções | Robustez Final: 0.9970
48. Phaeophila Leptochaete                             ->   1 extinções | Robustez Final: 0.9970
49. Chondrus Crispus                                   ->   1 extinções | Robustez Final: 0.9970
50. Chaetomorpha Linum                                 ->   1 extinções | Robustez Final: 0.9970
51. Cladophora Albida                                  ->   1 extinções | Robustez Final: 0.9970
52. Cladophora Dalmatica                               ->   1 extinções | Robustez Final: 0.9970
53. Cladophora Rupestris                               ->   1 extinções | Robustez Final: 0.9970
54. Cladophora Sericea                                 ->   1 extinções | Robustez Final: 0.9970
55. Plakortis Simplex                                  ->   1 extinções | Robustez Final: 0.9970
56. Colomastix Pusilla                                 ->   1 extinções | Robustez Final: 0.9970
57. Haliclona Rosea                                    ->   1 extinções | Robustez Final: 0.9970
58. Halichondria Bowerbanki                            ->   1 extinções | Robustez Final: 0.9970
59. Leucosolenia Complicata                            ->   1 extinções | Robustez Final: 0.9970
60. Phorbas Dives                                      ->   1 extinções | Robustez Final: 0.9970
61. Hymedesmia Paupertas                               ->   1 extinções | Robustez Final: 0.9970
62. Mycale Contareni                                   ->   1 extinções | Robustez Final: 0.9970
63. Dercitus Bucklandi                                 ->   1 extinções | Robustez Final: 0.9970
64. Dysidea Pallescens                                 ->   1 extinções | Robustez Final: 0.9970
65. Haliclona Simulans                                 ->   1 extinções | Robustez Final: 0.9970
66. Haliclona Cinerea                                  ->   1 extinções | Robustez Final: 0.9970
67. Mycale Macilenta                                   ->   1 extinções | Robustez Final: 0.9970
68. Prosuberites Epiphytum                             ->   1 extinções | Robustez Final: 0.9970
69. Phorbas Plumosum                                   ->   1 extinções | Robustez Final: 0.9970
70. Cliona Celata                                      ->   1 extinções | Robustez Final: 0.9970
71. Myxilla Rosacea                                    ->   1 extinções | Robustez Final: 0.9970
72. Pachymatisma Johnstonia                            ->   1 extinções | Robustez Final: 0.9970
73. Mycale Rotalis                                     ->   1 extinções | Robustez Final: 0.9970
74. Antho Involvens                                    ->   1 extinções | Robustez Final: 0.9970
75. Haliclona Angulata                                 ->   1 extinções | Robustez Final: 0.9970
76. Terpios Fugax                                      ->   1 extinções | Robustez Final: 0.9970
77. Gammarellus Angulosus                              ->   1 extinções | Robustez Final: 0.9970
78. Gammaropsis Maculata                               ->   1 extinções | Robustez Final: 0.9970
79. Caprella Penantis                                  ->   1 extinções | Robustez Final: 0.9970
80. Fritillaria Borealis                               ->   1 extinções | Robustez Final: 0.9970
81. Caprella Fretensis                                 ->   1 extinções | Robustez Final: 0.9970
82. Caprella Linearis                                  ->   1 extinções | Robustez Final: 0.9970
83. Tigriopus Californicus                             ->   1 extinções | Robustez Final: 0.9970
84. Thalestris Rufovalescans                           ->   1 extinções | Robustez Final: 0.9970
85. Diosaccuss Tenuicornis                             ->   1 extinções | Robustez Final: 0.9970
86. Zaus Spinatus                                      ->   1 extinções | Robustez Final: 0.9970
87. Tigriopus Brevicornis                              ->   1 extinções | Robustez Final: 0.9970
88. Hyale Prevostii                                    ->   1 extinções | Robustez Final: 0.9970
89. Gitana Sarsi                                       ->   1 extinções | Robustez Final: 0.9970
90. Iphimedia Minuta                                   ->   1 extinções | Robustez Final: 0.9970
91. Iphimedia Nexa                                     ->   1 extinções | Robustez Final: 0.9970
92. Iphimedia Perplexa                                 ->   1 extinções | Robustez Final: 0.9970
93. Corophium Acutum                                   ->   1 extinções | Robustez Final: 0.9970
94. Pseudoprotella Phasma                              ->   1 extinções | Robustez Final: 0.9970
95. Hyperia Galba                                      ->   1 extinções | Robustez Final: 0.9970
96. Caryophyllia Smithii                               ->   1 extinções | Robustez Final: 0.9970
97. Anthopleura Ballii                                 ->   1 extinções | Robustez Final: 0.9970
98. Gobiusculus Flavescens                             ->   1 extinções | Robustez Final: 0.9970
99. Metridium Senile                                   ->   1 extinções | Robustez Final: 0.9970
100. Bougainvillea Ramosa                               ->   1 extinções | Robustez Final: 0.9970
101. Turbularia Indivisa                                ->   1 extinções | Robustez Final: 0.9970
102. Cordylophora Caspia                                ->   1 extinções | Robustez Final: 0.9970
103. Corynactis Viridis                                 ->   1 extinções | Robustez Final: 0.9970
104. Dicata Odhneri                                     ->   1 extinções | Robustez Final: 0.9970
105. Calycella Syringa                                  ->   1 extinções | Robustez Final: 0.9970
106. Lovenella Producta                                 ->   1 extinções | Robustez Final: 0.9970
107. Obelia Geniculata                                  ->   1 extinções | Robustez Final: 0.9970
108. Plumularia Setacea                                 ->   1 extinções | Robustez Final: 0.9970
109. Archidoris Pseudoargus                             ->   1 extinções | Robustez Final: 0.9970
110. Limacia Clavigeria                                 ->   1 extinções | Robustez Final: 0.9970
111. Polycera Quadrilineata                             ->   1 extinções | Robustez Final: 0.9970
112. Elminius Modestus                                  ->   1 extinções | Robustez Final: 0.9970
113. Onchidoris Bilamellata                             ->   1 extinções | Robustez Final: 0.9970
114. Semibalanus Balanoides                             ->   1 extinções | Robustez Final: 0.9970
115. Verruca Stroemia                                   ->   1 extinções | Robustez Final: 0.9970
116. Coryphella Pellucida                               ->   1 extinções | Robustez Final: 0.9970
117. Coryphella Pedata                                  ->   1 extinções | Robustez Final: 0.9970
118. Acanthodoris Pilosa                                ->   1 extinções | Robustez Final: 0.9970
119. Adalaria Proximata                                 ->   1 extinções | Robustez Final: 0.9970
120. Littorina Littorea                                 ->   1 extinções | Robustez Final: 0.9970
121. Mytilus Edulis                                     ->   1 extinções | Robustez Final: 0.9970
122. Palaemon Serratus                                  ->   1 extinções | Robustez Final: 0.9970
123. Crangon Crangon                                    ->   1 extinções | Robustez Final: 0.9970
124. Pecten Maximus                                     ->   1 extinções | Robustez Final: 0.9970
125. Cerastoderma Edule                                 ->   1 extinções | Robustez Final: 0.9970
126. Chthamalus Stellatus                               ->   1 extinções | Robustez Final: 0.9970
127. Ocenebra Erinacea                                  ->   1 extinções | Robustez Final: 0.9970
128. Patella Vulgata                                    ->   1 extinções | Robustez Final: 0.9970
129. Akera Bullata                                      ->   1 extinções | Robustez Final: 0.9970
130. Anomia Ephippium                                   ->   1 extinções | Robustez Final: 0.9970
131. Cerithiopsis Tubercularis                          ->   1 extinções | Robustez Final: 0.9970
132. Pagurus Bernhardus                                 ->   1 extinções | Robustez Final: 0.9970
133. Hinia Incrassata                                   ->   1 extinções | Robustez Final: 0.9970
134. Pagurus Prideauxi                                  ->   1 extinções | Robustez Final: 0.9970
135. Helcion Pellucidum                                 ->   1 extinções | Robustez Final: 0.9970
136. Littorina Saxatilis                                ->   1 extinções | Robustez Final: 0.9970
137. Lepsiella Albomarginata                            ->   1 extinções | Robustez Final: 0.9970
138. Littorina Obtusata                                 ->   1 extinções | Robustez Final: 0.9970
139. Littorina Neritoides                               ->   1 extinções | Robustez Final: 0.9970
140. Abra Alba                                          ->   1 extinções | Robustez Final: 0.9970
141. Aphrodite Aculeata                                 ->   1 extinções | Robustez Final: 0.9970
142. Spirobis Cuneatus                                  ->   1 extinções | Robustez Final: 0.9970
143. Spirobis Spirobis                                  ->   1 extinções | Robustez Final: 0.9970
144. Circeis Armoricana                                 ->   1 extinções | Robustez Final: 0.9970
145. Janua Pagenstecheri                                ->   1 extinções | Robustez Final: 0.9970
146. Lumbrinereis                                       ->   1 extinções | Robustez Final: 0.9970
147. Hediste Diversicolor                               ->   1 extinções | Robustez Final: 0.9970
148. Nereis Virens                                      ->   1 extinções | Robustez Final: 0.9970
149. Lanice Conchilega                                  ->   1 extinções | Robustez Final: 0.9970
150. Eumida Sanguinea                                   ->   1 extinções | Robustez Final: 0.9970
151. Eulalia Virdis                                     ->   1 extinções | Robustez Final: 0.9970
152. Cirratulus Cirratus                                ->   1 extinções | Robustez Final: 0.9970
153. Ophiothrix Fragilis                                ->   1 extinções | Robustez Final: 0.9970
154. Carcinus Maenas                                    ->   1 extinções | Robustez Final: 0.9970
155. Anemonia Sulcata                                   ->   1 extinções | Robustez Final: 0.9970
156. Marthasterias Glacialis                            ->   1 extinções | Robustez Final: 0.9970
157. Venus Fasciata                                     ->   1 extinções | Robustez Final: 0.9970
158. Venus Striatula                                    ->   1 extinções | Robustez Final: 0.9970
159. Asterina Gibbosa                                   ->   1 extinções | Robustez Final: 0.9970
160. Paracentrotus Lividus                              ->   1 extinções | Robustez Final: 0.9970
161. Cancer Pagurus                                     ->   1 extinções | Robustez Final: 0.9970
162. Necora Puber                                       ->   1 extinções | Robustez Final: 0.9970
163. Xantho Incisus                                     ->   1 extinções | Robustez Final: 0.9970
164. Liocarcinus Depurator                              ->   1 extinções | Robustez Final: 0.9970
165. Liocarcinus Arcuatus                               ->   1 extinções | Robustez Final: 0.9970
166. Asterina Phylactica                                ->   1 extinções | Robustez Final: 0.9970
167. Asterias Rubens                                    ->   1 extinções | Robustez Final: 0.9970
168. Henricia Oculata                                   ->   1 extinções | Robustez Final: 0.9970
169. Luidia Ciliaris                                    ->   1 extinções | Robustez Final: 0.9970
170. Aslia Lefevrei                                     ->   1 extinções | Robustez Final: 0.9970
171. Echinus Esculentus                                 ->   1 extinções | Robustez Final: 0.9970
172. Bugula Flabellata                                  ->   1 extinções | Robustez Final: 0.9970
173. Callopora Auriata                                  ->   1 extinções | Robustez Final: 0.9970
174. Callopora Craticula                                ->   1 extinções | Robustez Final: 0.9970
175. Callopora Dumerlii                                 ->   1 extinções | Robustez Final: 0.9970
176. Callopora Lineata                                  ->   1 extinções | Robustez Final: 0.9970
177. Callophora Rylandi                                 ->   1 extinções | Robustez Final: 0.9970
178. Celleporella Hyalina                               ->   1 extinções | Robustez Final: 0.9970
179. Chorizopora Brongniartii                           ->   1 extinções | Robustez Final: 0.9970
180. Cribrilina Cryptooecium                            ->   1 extinções | Robustez Final: 0.9970
181. Cribrilina Punctata                                ->   1 extinções | Robustez Final: 0.9970
182. Escharella Ventricosa                              ->   1 extinções | Robustez Final: 0.9970
183. Schizoporella Unicornis                            ->   1 extinções | Robustez Final: 0.9970
184. Scrupocellaria Reptans                             ->   1 extinções | Robustez Final: 0.9970
185. Smittoidea Amplissima                              ->   1 extinções | Robustez Final: 0.9970
186. Umbonua Ovicellata                                 ->   1 extinções | Robustez Final: 0.9970
187. Crisia Denticula                                   ->   1 extinções | Robustez Final: 0.9970
188. Disporella Hispida                                 ->   1 extinções | Robustez Final: 0.9970
189. Filicrisia Geniculata                              ->   1 extinções | Robustez Final: 0.9970
190. Psammechinus Miliaris                              ->   1 extinções | Robustez Final: 0.9970
191. Homarus Gammarus                                   ->   1 extinções | Robustez Final: 0.9970
192. Maja Squinado                                      ->   1 extinções | Robustez Final: 0.9970
193. Pandalus Montagui                                  ->   1 extinções | Robustez Final: 0.9970
194. Botrylloides Leachii                               ->   1 extinções | Robustez Final: 0.9970
195. Hyas Araneus                                       ->   1 extinções | Robustez Final: 0.9970
196. Botryllus Schlosseri                               ->   1 extinções | Robustez Final: 0.9970
197. Lissoclinum Perforatum                             ->   1 extinções | Robustez Final: 0.9970
198. Echinocardium Cordatum                             ->   1 extinções | Robustez Final: 0.9970
199. Hyas Coarctatus                                    ->   1 extinções | Robustez Final: 0.9970
200. Liocarcinus Corrugatus                             ->   1 extinções | Robustez Final: 0.9970
201. Nephrops Norvegicus                                ->   1 extinções | Robustez Final: 0.9970
202. Gammarus Insensiblis                               ->   1 extinções | Robustez Final: 0.9970
203. Gammarus Salinus                                   ->   1 extinções | Robustez Final: 0.9970
204. Galathea Strigosa                                  ->   1 extinções | Robustez Final: 0.9970
205. Sardina Pilchardus                                 ->   1 extinções | Robustez Final: 0.9970
206. Squatina Squatina                                  ->   1 extinções | Robustez Final: 0.9970
207. Zeus Faber                                         ->   1 extinções | Robustez Final: 0.9970
208. Cepola Macrophthalma                               ->   1 extinções | Robustez Final: 0.9970
209. Belone Belone                                      ->   1 extinções | Robustez Final: 0.9970
210. Scomber Scombrus                                   ->   1 extinções | Robustez Final: 0.9970
211. Parablennius Gattorugine                           ->   1 extinções | Robustez Final: 0.9970
212. Ammodytes Tobianus                                 ->   1 extinções | Robustez Final: 0.9970
213. Entelurus Aequoreus                                ->   1 extinções | Robustez Final: 0.9970
214. Gaidropsarus Mediterraneus                         ->   1 extinções | Robustez Final: 0.9970
215. Lepadogaster Candolii                              ->   1 extinções | Robustez Final: 0.9970
216. Balistes Carolinensis                              ->   1 extinções | Robustez Final: 0.9970
217. Gobius Niger                                       ->   1 extinções | Robustez Final: 0.9970
218. Gobius Paganellus                                  ->   1 extinções | Robustez Final: 0.9970
219. Taurulus Bubalis                                   ->   1 extinções | Robustez Final: 0.9970
220. Callionymus Lyra                                   ->   1 extinções | Robustez Final: 0.9970
221. Gobius Couchi                                      ->   1 extinções | Robustez Final: 0.9970
222. Aphia Minuta                                       ->   1 extinções | Robustez Final: 0.9970
223. Lesueurigobius Friesii                             ->   1 extinções | Robustez Final: 0.9970
224. Crystallogobius Linearis                           ->   1 extinções | Robustez Final: 0.9970
225. Gobius Cruentatus                                  ->   1 extinções | Robustez Final: 0.9970
226. Thorogobius Ephippiatus                            ->   1 extinções | Robustez Final: 0.9970
227. Conger Conger                                      ->   1 extinções | Robustez Final: 0.9970
228. Spinachia Spinachia                                ->   1 extinções | Robustez Final: 0.9970
229. Trisopterus Minutus                                ->   1 extinções | Robustez Final: 0.9970
230. Gaidropsarus Vulgaris                              ->   1 extinções | Robustez Final: 0.9970
231. Labrus Bergylta                                    ->   1 extinções | Robustez Final: 0.9970
232. Labrus Mixtus                                      ->   1 extinções | Robustez Final: 0.9970
233. Centrolabrus Exoletus                              ->   1 extinções | Robustez Final: 0.9970
234. Pollachius Pollachius                              ->   1 extinções | Robustez Final: 0.9970
235. Scyliorhinus Canicula                              ->   1 extinções | Robustez Final: 0.9970
236. Scyliorhinus Stellaris                             ->   1 extinções | Robustez Final: 0.9970
237. Ctenolabrus Rupestris                              ->   1 extinções | Robustez Final: 0.9970
238. Symphodus Melops                                   ->   1 extinções | Robustez Final: 0.9970
239. Salmo Trutta                                       ->   1 extinções | Robustez Final: 0.9970
240. Anguilla Anguilla                                  ->   1 extinções | Robustez Final: 0.9970
241. Molva Molva                                        ->   1 extinções | Robustez Final: 0.9970
242. Lipophrys Pholis                                   ->   1 extinções | Robustez Final: 0.9970
243. Coryphoblennius Galerita                           ->   1 extinções | Robustez Final: 0.9970
