autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
189400,herbivorous,Apherusa jurinei,species,Chondrus crispus,species,Ireland/West Cork/Skibbereen,swimming,sessile
189401,herbivorous,Apherusa jurinei,species,Chaetomorpha linum,species,Ireland/West Cork/Skibbereen,swimming,sessile
189402,herbivorous,Apherusa jurinei,species,Cladophora albida,species,Ireland/West Cork/Skibbereen,swimming,sessile
189403,herbivorous,Apherusa jurinei,species,Cladophora dalmatica,species,Ireland/West Cork/Skibbereen,swimming,sessile
189404,herbivorous,Apherusa jurinei,species,Cladophora rupestris,species,Ireland/West Cork/Skibbereen,swimming,sessile
189405,herbivorous,Apherusa jurinei,species,Cladophora sericea,species,Ireland/West Cork/Skibbereen,swimming,sessile
189407,predacious,Colomastix pusilla,species,Plakortis simplex,species,Ireland/West Cork/Skibbereen,swimming,sessile
189408,predacious,Colomastix pusilla,species,Haliclona rosea,species,Ireland/West Cork/Skibbereen,swimming,sessile
189409,predacious,Colomastix pusilla,species,Halichondria bowerbanki,species,Ireland/West Cork/Skibbereen,swimming,sessile
189410,predacious,Colomastix pusilla,species,Leucosolenia complicata,species,Ireland/West Cork/Skibbereen,swimming,sessile
189411,predacious,Colomastix pusilla,species,Phorbas dives,species,Ireland/West Cork/Skibbereen,swimming,sessile
189412,predacious,Colomastix pusilla,species,Hymedesmia paupertas,species,Ireland/West Cork/Skibbereen,swimming,sessile
189413,predacious,Colomastix pusilla,species,Mycale contareni,species,Ireland/West Cork/Skibbereen,swimming,sessile
189414,predacious,Colomastix pusilla,species,Dercitus bucklandi,species,Ireland/West Cork/Skibbereen,swimming,sessile
189415,predacious,Colomastix pusilla,species,Dysidea pallescens,species,Ireland/West Cork/Skibbereen,swimming,sessile
189416,predacious,Colomastix pusilla,species,Haliclona simulans,species,Ireland/West Cork/Skibbereen,swimming,sessile
189417,predacious,Colomastix pusilla,species,Haliclona cinerea,species,Ireland/West Cork/Skibbereen,swimming,sessile
189418,predacious,Colomastix pusilla,species,Mycale macilenta,species,Ireland/West Cork/Skibbereen,swimming,sessile
