autoID,interaction.type,con.taxonomy,con.taxonomy.level,res.taxonomy,res.taxonomy.level,geographic.location,con.movement.type,res.movement.type
115314,herbivorous,Parvicorbucula socialis,species,Proboscia inermi,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115315,herbivorous,Parvicorbucula socialis,species,Proboscia truncata,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115316,herbivorous,Parvicorbucula socialis,species,Pseudo-Nitzschia heimii,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115317,herbivorous,Parvicorbucula socialis,species,Pseudo-Nitzschia liniola,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115318,herbivorous,Parvicorbucula socialis,species,Pseudo-Nitzschia prolongatoides,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115319,herbivorous,Parvicorbucula socialis,species,Pseudo-Nitzschia subcurvata,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115320,herbivorous,Parvicorbucula socialis,species,Rhizosolenia antennata,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115321,herbivorous,Parvicorbucula socialis,species,Stellarima microtrias,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115322,herbivorous,Parvicorbucula socialis,species,Thalassiosira antarctica,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,swimming
115323,herbivorous,Parvicorbucula socialis,species,Thalassiosira australis,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115324,herbivorous,Parvicorbucula socialis,species,Thalassiosira frenguelliopsis,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115325,herbivorous,Parvicorbucula socialis,species,Thalassiosira gracilis,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115326,herbivorous,Parvicorbucula socialis,species,Thalassiosira gracilis expecta,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115327,herbivorous,Parvicorbucula socialis,species,Thalassiosira gravida,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115328,herbivorous,Parvicorbucula socialis,species,Thalassiosira lentiginosa,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115329,herbivorous,Parvicorbucula socialis,species,Thalassiosira ritscheri,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115330,herbivorous,Parvicorbucula socialis,species,Thalassiosira trifulta,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115331,herbivorous,Parvicorbucula socialis,species,Thalassiosira tumida,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115332,herbivorous,Parvicorbucula socialis,species,Trichotoxon reinboldii,species,"Eastern Weddell Sea Shelf, Antarctica",swimming,sessile
115335,herbivorous,Cassidulinoides parkerianus,species,Actinocyclus actinochilus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115336,herbivorous,Cassidulinoides parkerianus,species,Actinocyclus spiritus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115337,herbivorous,Cassidulinoides parkerianus,species,Actinocyclus utricularis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115338,herbivorous,Cassidulinoides parkerianus,species,Azpeitia tabularis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115339,herbivorous,Cassidulinoides parkerianus,species,Banquisia belgicae,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115340,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros bulbosum ,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115341,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros concavicornis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115342,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros criophilum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115343,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros dichaeta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115344,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros flexuosum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115345,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros neglectum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115346,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros pelagicus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115347,herbivorous,Cassidulinoides parkerianus,species,Chaetoceros socialis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,swimming
115348,herbivorous,Cassidulinoides parkerianus,species,Corethron criophilum,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115349,herbivorous,Cassidulinoides parkerianus,species,Coscinodiscus oculoides,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115350,herbivorous,Cassidulinoides parkerianus,species,Cylindrotheca closterium,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,swimming
115351,herbivorous,Cassidulinoides parkerianus,species,Eucampia antarctica,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115352,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis curta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115353,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis cylindrus,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115354,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis kerguelensis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115355,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis linearis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115356,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis nana,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115357,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis obliquecostata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115358,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis pseudonana,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115359,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis rhombica,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115360,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis ritscheri,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115361,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis separanda,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115362,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis sublinearis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115363,herbivorous,Cassidulinoides parkerianus,species,Fragilariopsis vanheurckii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115364,herbivorous,Cassidulinoides parkerianus,species,Manguinea fusiformis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115365,herbivorous,Cassidulinoides parkerianus,species,Manguinea rigida,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115366,herbivorous,Cassidulinoides parkerianus,species,Navicula glaciei,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115367,herbivorous,Cassidulinoides parkerianus,species,Navicula schefterae,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115368,herbivorous,Cassidulinoides parkerianus,species,Nitzschia kerguelensis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115369,herbivorous,Cassidulinoides parkerianus,species,Nitzschia lecointei,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115370,herbivorous,Cassidulinoides parkerianus,species,Nitzschia neglecta,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115371,herbivorous,Cassidulinoides parkerianus,species,Odontella weissflogii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115372,herbivorous,Cassidulinoides parkerianus,species,Porosira glacialis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115373,herbivorous,Cassidulinoides parkerianus,species,Porosira pseudodenticulata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115374,herbivorous,Cassidulinoides parkerianus,species,Proboscia alata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115375,herbivorous,Cassidulinoides parkerianus,species,Proboscia inermi,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115376,herbivorous,Cassidulinoides parkerianus,species,Proboscia truncata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115377,herbivorous,Cassidulinoides parkerianus,species,Pseudo-Nitzschia heimii,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115378,herbivorous,Cassidulinoides parkerianus,species,Pseudo-Nitzschia liniola,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115379,herbivorous,Cassidulinoides parkerianus,species,Pseudo-Nitzschia prolongatoides,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115380,herbivorous,Cassidulinoides parkerianus,species,Pseudo-Nitzschia subcurvata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115381,herbivorous,Cassidulinoides parkerianus,species,Rhizosolenia antennata,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115382,herbivorous,Cassidulinoides parkerianus,species,Stellarima microtrias,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115383,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira antarctica,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,swimming
115384,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira australis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
115385,herbivorous,Cassidulinoides parkerianus,species,Thalassiosira frenguelliopsis,species,"Eastern Weddell Sea Shelf, Antarctica",sessile,sessile
